Q7K5M0_DROME	Q7K5M0	FBgn0033033	scaf
Q8T8Q1_DROME	Q8T8Q1	FBgn0033038	
Q8T3Z4_DROME	Q8T3Z4	FBgn0033061	SmydA-5
Q8T043_DROME	Q8T043	FBgn0033095	CG3409
Q7JVH6_DROME	Q7JVH6	FBgn0033101	
Q7K2W2_DROME	Q7K2W2	FBgn0033149	
Q0E9H7_DROME	Q0E9H7	FBgn0033159	Dscam1
Q7JX95_DROME	Q7JX95	FBgn0033169	
A1Z713_DROME	A1Z713	FBgn0033194	Vps13
Q7K1D7_DROME	Q7K1D7	FBgn0033196	CG1358
Q86P95_DROME	Q86P95	FBgn0033241	
A8DY67_DROME	A8DY67	FBgn0033246	ACC
Q7K2X5_DROME	Q7K2X5	FBgn0033250	
Q5BI51_DROME	Q5BI51	FBgn0033283	
Q4V3X2_DROME	Q4V3X2	FBgn0033285	
Q5U0U9_DROME	Q5U0U9	FBgn0033339	Sec31
Q8SYP8_DROME	Q8SYP8	FBgn0033348	Spt
A1Z7L1_DROME	A1Z7L1	FBgn0033354	FANCI
PRPA3_DROME	Q9V521	FBgn0033367	PPO2
A1Z7P1_DROME	A1Z7P1	FBgn0033377	Pmm45A
CP4P2_DROME	Q9V557	FBgn0033395	Cyp4p2
A1Z7V9_DROME	A1Z7V9	FBgn0033426	CG1814
A1Z7Z4_DROME	A1Z7Z4	FBgn0033446	
Q7JWF1_DROME	Q7JWF1	FBgn0033465	Etf-QO
Q8MSZ6_DROME	Q8MSZ6	FBgn0033473	
A1Z843_DROME	A1Z843	FBgn0033482	
A1Z856_DROME	A1Z856	FBgn0033494	KCNQ
F3YD52_DROME	F3YD52	FBgn0033502	CG12910
Q9GPQ1_DROME	Q9GPQ1	FBgn0033520	Prx2540-1
A8DY95_DROME	A8DY95	FBgn0033538	
A1Z8H1_DROME	A1Z8H1	FBgn0033597	Cpr47Ea
WDR48_DROME	Q1LZ08	FBgn0033607	
C19L1_DROME	A1Z8J0	FBgn0033615	
Q95T42_DROME	Q7JR71	FBgn0033631	Sod3
A8DYA3_DROME	A8DYA3	FBgn0033636	tou
Q7JXG9_DROME	Q7JXG9	FBgn0033638	CG9005
A8DYB0_DROME	A8DYB0	FBgn0033661	
A1Z8R1_DROME	A1Z8R1	FBgn0033668	exp
Q7K3N4_DROME	Q7K3N4	FBgn0033679	
A1Z8U0_DROME	A1Z8U0	FBgn0033688	Prp8
CP6T3_DROME	Q9V676	FBgn0033697	Cyp6t3
ECM29_DROME	Q9V677	FBgn0033698	
A1Z8U9_DROME	A1Z8U9	FBgn0033699	RpS11
A1Z8Z3_DROME	A1Z8Z3	FBgn0033730	Cpr49Ag
Q7K4T8_DROME	Q7K4T8	FBgn0033734	
NUP54_DROME	Q9V6B9	FBgn0033737	Nup54
A1Z904_DROME	A1Z904	FBgn0033739	Dyb
A1Z936_DROME	A1Z936	FBgn0033762	ZnT49B
Q7K0L8_DROME	Q7K0L8	FBgn0033806	FLASH
Q7JQR3_DROME	Q7JQR3	FBgn0033814	
Q8IHH0_DROME	Q8IHH0	FBgn0033834	
LIN54_DROME	A1Z9E2	FBgn0033846	mip120
A1Z9G6_DROME	A1Z9G6	FBgn0033862	
A1Z9G7_DROME	A1Z9G7	FBgn0033863	
A1Z9G8_DROME	A1Z9G8	FBgn0033864	
Q7JR58_DROME	Q7JR58	FBgn0033879	
Q8T076_DROME	Q8T076	FBgn0033897	Rcd1
Q0E980_DROME	Q0E980	FBgn0033919	
Q5BIA9_DROME	Q5BIA9	FBgn0033924	
Q7K1U0_DROME	Q7K1U0	FBgn0033926	Arc1
SIN1_DROME	Q9V719	FBgn0033935	Sin1
Q8SX39_DROME	Q8SX39	FBgn0033958	jef
Q6IDF5_DROME	Q6IDF5	FBgn0033961	ND-B15
A1Z9V2_DROME	A1Z9V2	FBgn0033966	kn
C6A20_DROME	Q9V773	FBgn0033980	Cyp6a20
SAM50_DROME	Q9V784	FBgn0033989	
Q4V3F5_DROME	Q4V3F5	FBgn0033993	
Q5U156_DROME	Q5U156	FBgn0033998	row
GALT1_DROME	Q6WV20	FBgn0034025	GalNAc-T1
FRRS1_DROME	Q8MSU3	FBgn0034067	
Q8WR09_DROME	Q8WR09	FBgn0034072	Dg
NOL9_DROME	A1ZA92	FBgn0034073	
A1ZA97_DROME	A1ZA97	FBgn0034076	Jhedup
K0664_DROME	A1ZAB5	FBgn0034087	clu
A1ZAH8_DROME	A1ZAH8	FBgn0034138	RpS15
FACR1_DROME	A1ZAI5	FBgn0034145	
Q7JY07_DROME	Q7JY07	FBgn0034173	
CDKAL_DROME	Q7K4W1	FBgn0034214	
A1ZAU4_DROME	A1ZAU4	FBgn0034229	CG4847
A1ZAV3_DROME	A1ZAV3	FBgn0034240	MESR4
Q7JXU4_DROME	Q7JXU4	FBgn0034243	Ns2
Q7K110_DROME	Q7K110	FBgn0034277	OstDelta
Q7KK90_DROME	Q7KK90	FBgn0034335	GstE1
A1ZB83_DROME	A1ZB83	FBgn0034345	
Q7JXB5_DROME	Q7JXB5	FBgn0034356	
Q7K3D4_DROME	Q7K3D4	FBgn0034368	
3HIDH_DROME	Q9V8M5	FBgn0034390	
Q4QQB9_DROME	Q4QQB9	FBgn0034398	
A1ZBE9_DROME	A1ZBE9	FBgn0034401	MetRS
Q7KB18_DROME	Q7KB18	FBgn0034405	Jheh2
B7YZL1_DROME	B7YZL1	FBgn0034420	
A1ZBJ2_DROME	A1ZBJ2	FBgn0034432	
Q8SYD9_DROME	Q8SYD9	FBgn0034433	EndoB
A1ZBM2_DROME	A1ZBM2	FBgn0034451	TBCB
A1ZBN5_DROME	A1ZBN5	FBgn0034459	
OB56A_DROME	Q9V8Y2	FBgn0034468	Obp56a
OB56D_DROME	Q8SY61	FBgn0034470	Obp56d
Q7JUS9_DROME	Q7JUS9	FBgn0034497	CG9090
A1ZBU8_DROME	A1ZBU8	FBgn0034512	
Q7K5J8_DROME	Q7K5J8	FBgn0034517	Cpr57A
FAM21_DROME	A1ZBW7	FBgn0034529	
Q9W2P1_DROME	Q9W2P1	FBgn0034568	
C9QP53_DROME	Q9W2P0	FBgn0034569	dgt3
Q9W2N6_DROME	Q9W2N6	FBgn0034572	
Q7JYH3_DROME	Q7JYH3	FBgn0034576	ND-B14.7
Q9W2M4_DROME	Q9W2M4	FBgn0034583	
Q9W2L6_DROME	Q9W2L6	FBgn0034588	
A8DYK5_DROME	A8DYK5	FBgn0034598	
Q9W2H8_DROME	Q9W2H8	FBgn0034618	
Q9W2F0_DROME	Q9W2F0	FBgn0034643	
LBR_DROME	Q8MLV1	FBgn0034657	LBR
Q5U0V7_DROME	Q5U0V7	FBgn0034691	Synj
Q9W294_DROME	Q9W294	FBgn0034693	
Q7JWQ7_DROME	Q7JWQ7	FBgn0034709	Swim
Q7JWP9_DROME	Q7JWP9	FBgn0034717	
Q8IGN2_DROME	Q9W266	FBgn0034718	wdp
RAD50_DROME	Q9W252	FBgn0034728	rad50
Q9W247_DROME	Q9W247	FBgn0034733	CG4752
Q9W246_DROME	Q9W246	FBgn0034734	
Q8IHA3_DROME	Q8IHA3	FBgn0034745	
Q9W227_DROME	Q9W227	FBgn0034753	
Q0E8Y1_DROME	Q0E8Y1	FBgn0034789	PIP5K59B
OCAD1_DROME	Q9W1X9	FBgn0034793	asrij
Q8T8S2_DROME	Q8T8S2	FBgn0034800	
Y3800_DROME	Q8T8R1	FBgn0034802	
ANM7_DROME	Q9W1V1	FBgn0034817	Art7
Q8IHF4_DROME	Q8IHF4	FBgn0034827	Klp59D
Q9W1T9_DROME	Q9W1T9	FBgn0034829	
Q9W1T1_DROME	Q9W1T1	FBgn0034837	RpL22-like
Q9W1S3_DROME	Q9W1S3	FBgn0034844	CG9861
Q9W1R3_DROME	Q9W1R3	FBgn0034854	Golgin245
Q7KVI9_DROME	Q7KVI9	FBgn0034860	
Q9W1N3_DROME	Q9W1N3	FBgn0034877	levy
Q9W1H2_DROME	Q9W1H2	FBgn0034924	CG17658
Q9W1F7_DROME	Q9W1F7	FBgn0034936	
IF5A_DROME	Q9GU68	FBgn0034967	eIF-5A
Q9W1A8_DROME	Q9W1A8	FBgn0034976	
Q9W199_DROME	Q9W199	FBgn0034986	mRpS17
Q9W147_DROME	Q9W147	FBgn0035026	Fcp1
Q9W140_DROME	Q9W140	FBgn0035033	
Q8SY88_DROME	Q8SY88	FBgn0035046	ND-19
Q8MMD3_DROME	Q8MMD3	FBgn0035060	Eps-15
Q95U59_DROME	Q95U59	FBgn0035076	Ance-5
Q961K6_DROME	Q961K6	FBgn0035091	
RNO_DROME	Q7YZH1	FBgn0035106	rno
THOC7_DROME	Q8IRJ8	FBgn0035110	thoc7
Q8IRJ7_DROME	Q8IRJ7	FBgn0035111	Dis3l2
Q9W0S7_DROME	Q9W0S7	FBgn0035121	Tudor-SN
GALE_DROME	Q9W0P5	FBgn0035147	Gale
Q5BI86_DROME	Q5BI86	FBgn0035162	Sf3b3
Q9W0M4_DROME	Q9W0M4	FBgn0035165	Dmel\CG13887
Q9W0M1_DROME	Q9W0M1	FBgn0035168	cep290
Q9W0J9_DROME	Q9W0J9	FBgn0035189	CT9987
Q9W0H3_DROME	Q9W0H3	FBgn0035206	
Y2199_DROME	Q8IRH5	FBgn0035213	
Q9W0F5_DROME	Q9W0F5	FBgn0035218	Dmel\CG9173
Q9W0D3_DROME	Q9W0D3	FBgn0035237	Dmel\CG13917
Q95T35_DROME	Q95T35	FBgn0035240	CG32316-ORFB
Q9W0C9_DROME	Q9W0C9	FBgn0035241	Dmel\CG12105
Q7KVB1_DROME	Q7KVB1	FBgn0035244	ABCB7
METL_DROME	Q86BS6	FBgn0035247	metl
Q9W086_DROME	Q9W086	FBgn0035272	mRpL46
Q9W078_DROME	Q9W078	FBgn0035280	Cpr62Bb
Q9I7U5_DROME	Q9I7U5	FBgn0035295	Cnb
Q9W058_DROME	Q9W058	FBgn0035298	SCOT
Q9I7U2_DROME	Q9I7U2	FBgn0035321	anon-WO0118547.260
Q9W022_DROME	Q9W022	FBgn0035334	Dmel\CG8993
Q7KV95_DROME	Q7KV95	FBgn0035348	c62E-15
Q9VZY0_DROME	Q9VZY0	FBgn0035370	Non2
Q6NR07_DROME	Q6NR07	FBgn0035371	AhcyL1
Q9VZW7_DROME	Q9VZW7	FBgn0035383	CPT2
Q9VZV9_DROME	Q9VZV9	FBgn0035392	Dmel\CG1271
Q9VZU7_DROME	Q9VZU7	FBgn0035402	Usp5
Q9VZS7_DROME	Q9VZS7	FBgn0035420	Dmel\CG14967
Q8IRD5_DROME	Q8IRD5	FBgn0035437	Strip
Q9VZL3_DROME	Q9VZL3	FBgn0035471	Sc2
Q29R14_DROME	Q29R14	FBgn0035481	anon-WO0140519.93
Q9VZJ8_DROME	Q9VZJ8	FBgn0035484	Dmel\CG11594
UN112_DROME	Q9VZI3	FBgn0035498	Fit1
Q9VZG2_DROME	Q9VZG2	FBgn0035510	Cpr64Aa
Q9VZG0_DROME	Q9VZG0	FBgn0035512	Cpr64Ac
Q9VZF6_DROME	Q9VZF6	FBgn0035515	BcDNA:GH04863
Q9VZF2_DROME	Q9VZF2	FBgn0035518	Dmel\CG15011
Q9VZE8_DROME	Q9VZE8	FBgn0035522	Dmel\CG1273
CTLH1_DROME	Q9VZE7	FBgn0035523	
Q9VZ77_DROME	Q9VZ77	FBgn0035581	Dnah3
Q9VRJ4_DROME	Q9VRJ4	FBgn0035588	Dmel\CG10672
B7Z0B9_DROME	B7Z0B9	FBgn0035612	frm
Q9VRM6_DROME	Q9VRM6	FBgn0035617	l(3)psg2
Q9VRN1_DROME	Q9VRN1	FBgn0035622	TM9SF3
Q9VRP2_DROME	Q9VRP2	FBgn0035630	BEST:CK00496
A8JNL9_DROME	A8JNL9	FBgn0035690	Dmel\CG10274
Q9VRV6_DROME	Q9VRV6	FBgn0035691	Dmel\CG7386
Q9VRW2_DROME	Q9VRW2	FBgn0035695	Dmel\CG10226
Q8MZI3_DROME	Q8MZI3	FBgn0035720	BcDNA:HL01868
RL18_DROME	Q9VS34	FBgn0035753	RpL18
Q8SZR4_DROME	Q8SZR4	FBgn0035791	
B7Z0D3_DROME	B7Z0D3	FBgn0035793	anon-EST:Liang-2.45
Q8IQ88_DROME	Q8IQ88	FBgn0035797	Dmel\CG14837
ACADM_DROME	Q9VSA3	FBgn0035811	
Q9VSC5_DROME	Q9VSC5	FBgn0035830	anon-WO0172774.138
Q9VSF0_DROME	Q9VSF0	FBgn0035850	Atg18a
Q9VSK8_DROME	Q9VSK8	FBgn0035900	ZC3H3
Q9VSL2_DROME	Q9VSL2	FBgn0035904	GstO3
Q9VSL4_DROME	Q9VSL4	FBgn0035906	GstO2
Q95TZ7_DROME	Q95TZ7	FBgn0035917	Zasp66
Q9VSP0_DROME	Q9VSP0	FBgn0035923	Dmel\CG6511
Q9VSR8_DROME	Q9VSR8	FBgn0035943	Dmel\CG5653
Q9VSS9_DROME	Q9VSS9	FBgn0035953	Dmel\CG5087
Q9VST4_DROME	Q9VST4	FBgn0035957	Dmel\CG5144
Q9VSU6_DROME	Q9VSU6	FBgn0035964	Dhpr
E1JI91_DROME	E1JI91	FBgn0035978	UGP
Q9VSX2_DROME	Q9VSX2	FBgn0035982	148460_at
Q9VSY0_DROME	Q9VSY0	FBgn0035985	Cpr67B
Q9VT00_DROME	Q9VT00	FBgn0036004	Jarid2
Q9VT01_DROME	Q9VT01	FBgn0036005	pall
Q9VT05_DROME	Q9VT05	FBgn0036008	CT11439
Q8T3Z7_DROME	Q8T3Z7	FBgn0036014	
Q9VT15_DROME	Q9VT15	FBgn0036015	SPH188
Q8MYR4_DROME	Q8MYR4	FBgn0036018	
Q9VT23_DROME	Q9VT23	FBgn0036022	SP170
Q9VT32_DROME	Q9VT32	FBgn0036030	Dmel\CG6767
Q9VT34_DROME	Q9VT34	FBgn0036031	Dmel\CG6761
Q7KUD7_DROME	Q7KUD7	FBgn0036043	BcDNA:RE59468
Q9VT49_DROME	Q9VT49	FBgn0036044	Zasp67
INSL2_DROME	Q9VT51	FBgn0036046	Ilp2
Q9VT69_DROME	Q9VT69	FBgn0036058	Dmel\CG6707
Q9VTB3_DROME	Q9VTB3	FBgn0036099	Dmel\CG11811
Q9VTD7_DROME	Q9VTD7	FBgn0036116	Dmel\CG7888
A0JL24_DROME	A0JL24	FBgn0036134	FoxK
B3G2P_DROME	Q9VTG7	FBgn0036144	GlcAT-P
Q9VTH8_DROME	Q9VTH8	FBgn0036155	Dmel\CG6163
Q9VTI3_DROME	Q9VTI3	FBgn0036160	BcDNA:AT04143
Q9VTJ5_DROME	Q9VTJ5	FBgn0036170	Dmel\CG11714
Q9VTM0_DROME	Q9VTM0	FBgn0036192	Pallidin
Q8MR73_DROME	Q8MR73	FBgn0036206	
Q9VTN9_DROME	Q9VTN9	FBgn0036208	Dmel\CG10361
Q95T90_DROME	Q95T90	FBgn0036211	
Q8IGE1_DROME	Q8IGE1	FBgn0036213	RpL10Ab
Q8IGJ3_DROME	Q8IGJ3	FBgn0036213	RpL10Ab
Q9VTR3_DROME	Q9VTR3	FBgn0036228	obst-G
KRI1_DROME	Q9VTU0	FBgn0036254	
Q9VTW3_DROME	Q9VTW3	FBgn0036274	Dmel\CG4328
Q9VTW8_DROME	Q9VTW8	FBgn0036279	Ncc69
Q9VTY2_DROME	Q9VTY2	FBgn0036290	anon-WO0172774.89
KXDL1_DROME	Q9VTY4	FBgn0036291	
Q9VTZ5_DROME	Q9VTZ5	FBgn0036299	Tsf2
B7Z0B0_DROME	B7Z0B0	FBgn0036302	sowah
Q8MQJ8_DROME	Q8MQJ8	FBgn0036309	Hip1
Q9VU34_DROME	Q9VU34	FBgn0036333	MICAL-like
Q9VU35_DROME	Q9VU35	FBgn0036334	anon-WO0118547.175
Q9VU38_DROME	Q9VU38	FBgn0036337	AdenoK
Q9VU43_DROME	Q9VU43	FBgn0036340	SRm160
Q9VU57_DROME	Q9VU57	FBgn0036348	Dmel\CG17687
GPTC1_DROME	Q9VUA0	FBgn0036386	
Q9VUB3_DROME	Q9VUB3	FBgn0036396	Dmel\CG17359
Q9VUB5_DROME	Q9VUB5	FBgn0036398	upSET
Q9VUD9_DROME	Q9VUD9	FBgn0036417	Dmel\CG7906
Q9VUE4_DROME	Q9VUE4	FBgn0036422	Dmel\CG3868
Q9VUG6_DROME	Q9VUG6	FBgn0036440	Dmel\CG17177
Q7KUL0_DROME	Q9VUH9	FBgn0036451	Dmel\CG9425
Q9VUL2_DROME	Q9VUL2	FBgn0036479	Dmel\CG13458
Q9VUL6_DROME	Q9VUL6	FBgn0036483	Dmel\CG12316
Q9VUL8_DROME	Q9VUL8	FBgn0036484	Pex3
MSH6_DROME	Q9VUM0	FBgn0036486	Msh6
Q9VUR2_DROME	Q9VUR2	FBgn0036514	Dmel\CG12301
Q9VUR8_DROME	Q9VUR8	FBgn0036520	Dmel\CG13449
Q8T4C4_DROME	Q8T4C4	FBgn0036568	ATPsynbetaL
Q95TS5_DROME	Q95TS5	FBgn0036570	IntS9
STRUM_DROME	Q9VUY8	FBgn0036571	Strumpellin
Q9VV13_DROME	Q9VV13	FBgn0036590	BcDNA:RH56745
Q9VV40_DROME	Q9VV40	FBgn0036614	Golgin104
Q9VV46_DROME	Q9VV46	FBgn0036619	Cpr72Ec
Q9VV47_DROME	Q9VV47	FBgn0036620	Dmel\CG4842
Q9VV49_DROME	Q9VV49	FBgn0036622	Dmel\CG4753
D5AEK7_DROME	D5AEK7	FBgn0036623	Dmel\CG4729
Q9VVA1_DROME	Q9VVA1	FBgn0036662	Dmel\CG9706
Q9VVA4_DROME	Q9VVA4	FBgn0036663	Dmel\CG9674
Q9VVA9_DROME	Q9VVA9	FBgn0036668	Zcchc7
Q9VVC3_DROME	Q9VVC3	FBgn0036680	Cpr73D
E3CTN7_DROME	E3CTN7	FBgn0036684	CG3764
Q9VVD3_DROME	Q9VVD3	FBgn0036689	Dmel\CG7730
FABD_DROME	Q8T3L6	FBgn0036691	beg
Q8T4G5_DROME	Q8T4G5	FBgn0036702	DmCG6512
Q9VVH3_DROME	Q9VVH3	FBgn0036726	QIL1
CHMP5_DROME	Q9VVI9	FBgn0036740	Vps60
Q9VVK5_DROME	Q9VVK5	FBgn0036752	Adgf-A
Q9VVL5_DROME	Q9VVL5	FBgn0036760	Dmel\CG5567
Q9VVL7_DROME	Q9VVL7	FBgn0036762	Dmel\CG7430
Q9VVP0_DROME	Q9VVP0	FBgn0036781	Dmel\CG13699
Q9VVP4_DROME	Q9VVP4	FBgn0036784	Dmel\CG5103
Q9VVQ6_DROME	Q9VVQ6	FBgn0036795	Dmel\CG18233
INDY1_DROME	Q9VVT2	FBgn0036816	Indy
E2QCY2_DROME	E2QCY2	FBgn0036821	Dmel\CG3961
Q95U46_DROME	Q95U46	FBgn0036824	
Q86BI9_DROME	Q86BI9	FBgn0036837	Dmel\CG18135
Q9VVV8_DROME	Q9VVV8	FBgn0036839	SmydA-2
Q9VVW3_DROME	Q9VVW3	FBgn0036843	Sfxn2
Q8SXQ1_DROME	Q8SXQ1	FBgn0036857	Dmel\CG9629
GBS76_DROME	Q9VVY3	FBgn0036862	Gbs-76A
Q9VW05_DROME	Q9VW05	FBgn0036881	Cpr76Bd
Q7JQV2_DROME	Q7JQV2	FBgn0036882	Dmel\CG9279
U389_DROME	Q9VW12	FBgn0036887	
LONM_DROME	Q7KUT2	FBgn0036892	Lon
Q9VW23_DROME	Q9VW23	FBgn0036895	ms(3)76Cc
D4G7C1_DROME	B7Z083	FBgn0036897	BcDNA:GM01527
Q9VW59_DROME	Q9VW59	FBgn0036921	RhoGDI
Q8T3W6_DROME	Q8T3W6	FBgn0036924	hale
Q9VW68_DROME	Q9VW68	FBgn0036927	Gabat
Q9VW72_DROME	Q9VW72	FBgn0036931	Dmel\CG14183
Q8SZ58_DROME	Q8SZ58	FBgn0036940	obst-J
Q9VWA0_DROME	Q9VWA0	FBgn0036958	Dmel\CG17233
Q9VPH6_DROME	Q9VPH6	FBgn0036975	Dmel\CG5618
Q9VPG1_DROME	Q9VPG1	FBgn0036985	zye
Q86NN5_DROME	Q86NN5	FBgn0037001	ND-39
Q9VPE2_DROME	Q9VPE2	FBgn0037001	ND-39
Q9VPD3_DROME	Q9VPD3	FBgn0037010	Dmel\CG4825
Q8IPU3_DROME	Q8IPU3	FBgn0037024	tzn
Q9VP77_DROME	Q9VP77	FBgn0037051	Dmel\CG10565
Q7KTW5_DROME	Q7KTW5	FBgn0037063	142335_at
Q9VP46_DROME	Q9VP46	FBgn0037074	Dmel\CG7324
Q9VNX4_DROME	Q9VNX4	FBgn0037138	P5CDh1
Q9VNX1_DROME	Q9VNX1	FBgn0037141	DNApol-eta
Q9VNX0_DROME	Q9VNX0	FBgn0037142	anon-WO0140519.241
Q9VNW6_DROME	Q9VNW6	FBgn0037146	Dmel\CG7470
Q8T8Z3_DROME	Q8T8Z3	FBgn0037147	
Q9VNW1_DROME	Q9VNW1	FBgn0037150	Dmel\CG7133
Q9VNR7_DROME	Q9VNR7	FBgn0037186	Dmel\CG11241
Q7YTZ8_DROME	Q9VNP5	FBgn0037205	BoYb
Q9VMY5_DROME	Q9VMY5	FBgn0037215	beta-Man
Q9VMY8_DROME	Q9VMY8	FBgn0037218	aux
Q9VN02_DROME	Q9VN02	FBgn0037231	Vps24
NCKXH_DROME	Q9VN12	FBgn0037238	
Q9VN13_DROME	Q9VN13	FBgn0037239	Sfxn1-3
CONT_DROME	Q9VN14	FBgn0037240	Cont
EIF3A_DROME	Q9VN25	FBgn0037249	eIF3-S10
Q9VN39_DROME	Q9VN39	FBgn0037261	
Q9VN63_DROME	Q9VN63	FBgn0037282	
Q9VN86_DROME	Q9VN86	FBgn0037298	
Q9VNB9_DROME	Q9VNB9	FBgn0037328	RpL35A
Q9VNE0_DROME	Q9VNE0	FBgn0037344	
Q9VNF3_DROME	Q9VNF3	FBgn0037354	
Q8I725_DROME	Q8I725	FBgn0037370	
Q9VI16_DROME	Q9VI16	FBgn0037440	CRAT
NCDN_DROME	Q9VI25	FBgn0037447	Neurochondrin
Q9VI51_DROME	Q9VI51	FBgn0037463	djl
Q86BB0_DROME	Q86BB0	FBgn0037464	
Q9VI54_DROME	Q9VI54	FBgn0037466	
Q9VI64_DROME	Q9VI64	FBgn0037472	
Q8T3W3_DROME	Q8T3W3	FBgn0037483	
Q9VI04_DROME	Q9VI04	FBgn0037513	pyd3
A8JQV3_DROME	A8JQV3	FBgn0037525	
Q8SXK2_DROME	Q8SXK2	FBgn0037526	ArgRS-m
Q9VHY6_DROME	Q9VHY6	FBgn0037530	EMC1
Q9VHY2_DROME	Q9VHY2	FBgn0037531	
Q9VHX9_DROME	Q9VHX9	FBgn0037533	CD98hc
Q9VHW1_DROME	Q9VHW1	FBgn0037546	mAChR-B
Q9VHT6_DROME	Q9VHT6	FBgn0037565	
DPP3_DROME	Q9VHR8	FBgn0037580	DppIII
Q9VHN7_DROME	Q9VHN7	FBgn0037607	
Q8MYW9_DROME	Q8MYW9	FBgn0037612	
U505_DROME	Q9VHM2	FBgn0037622	
NASP_DROME	Q9I7K6	FBgn0037624	
Q9VHL2_DROME	Q9VHL2	FBgn0037632	CCT7
Q9VHL1_DROME	Q9VHL1	FBgn0037633	
Q9VHJ8_DROME	Q9VHJ8	FBgn0037643	skap
Q9VHJ7_DROME	Q9VHJ7	FBgn0037644	
JHD1_DROME	Q9VHH9	FBgn0037659	Kdm2
A8JQW1_DROME	Q6AWD5	FBgn0037702	
Q9VHB1_DROME	Q9VHB1	FBgn0037715	
Q8IHA8_DROME	Q8IHA8	FBgn0037716	
Q9VHA9_DROME	Q9VHA9	FBgn0037717	
Q9VHA1_DROME	Q9VHA1	FBgn0037723	SpdS
Q9VH97_DROME	Q9VH97	FBgn0037726	
TRBID_DROME	Q9VH90	FBgn0037734	trbd
Q8IFW3_DROME	Q8IFW3	FBgn0037737	Pnn
TOPI_DROME	Q9VH70	FBgn0037751	topi
A8JQW5_DROME	A8JQW5	FBgn0037753	
SLE_DROME	Q8INM3	FBgn0037810	sle
Q9VGY8_DROME	Q9VGY8	FBgn0037819	
Q9VGW4_DROME	Q9VGW4	FBgn0037836	
Q9VGV7_DROME	Q9VGV7	FBgn0037844	
Q9VGV0_DROME	Q9VGV0	FBgn0037850	
Q8MYW1_DROME	Q8MYW1	FBgn0037873	SdhC
Q9VGR1_DROME	Q9VGR1	FBgn0037881	GCC88
Q9VGQ2_DROME	Q9VGQ2	FBgn0037890	
Q9VGQ1_DROME	Q9VGQ1	FBgn0037891	
ZFY26_DROME	Q9VGP1	FBgn0037897	
Q7KSQ0_DROME	Q7KSQ0	FBgn0037912	sea
Q9VGM2_DROME	Q9VGM2	FBgn0037913	fabp
Q8T007_DROME	Q8T007	FBgn0037918	
ELP1_DROME	Q9VGK7	FBgn0037926	Elp1
Q9VGI1_DROME	Q9VGI1	FBgn0037949	CG17360
Q95T69_DROME	Q95T69	FBgn0037950	HisCl1
Q8SXC2_DROME	Q8SXC2	FBgn0037955	CG6950
Q9VGH0_DROME	Q9VGH0	FBgn0037958	
CAD87_DROME	Q9VGG5	FBgn0037963	Cad87A
Q9VGF1_DROME	Q9VGF1	FBgn0037975	
Q9VGA0_DROME	Q9VGA0	FBgn0038020	GstD9
CP9F2_DROME	Q9VG82	FBgn0038037	Cyp9f2
Q9VG81_DROME	Q9VG81	FBgn0038038	
Q9VG74_DROME	Q9VG74	FBgn0038045	NANS
Q9VG69_DROME	Q9VG69	FBgn0038049	
Q9VG48_DROME	Q9VG48	FBgn0038068	
Q8MSP4_DROME	Q8MSP4	FBgn0038073	
Q86PF4_DROME	Q86PF4	FBgn0038088	CG10126
Q8IGX5_DROME	Q8IGX5	FBgn0038098	
Q8INH9_DROME	Q8INH9	FBgn0038108	
Q9NAX2_DROME	Q9NAX2	FBgn0038118	timeout
Q9VFV9_DROME	Q9VFV9	FBgn0038145	Droj2
Q95RA9_DROME	Q95RA9	FBgn0038149	GILT1
Q9VFU1_DROME	Q9VFU1	FBgn0038160	
Q8I0D4_DROME	Q8I0D4	FBgn0038181	
Q8T3N7_DROME	Q8T3N7	FBgn0038191	
CP6D5_DROME	Q9VFP1	FBgn0038194	Cyp6d5
Q9VFM5_DROME	Q9VFM5	FBgn0038208	
Q8T430_DROME	Q8T430	FBgn0038210	
O77134_DROME	O77134	FBgn0038224	ATPsynE
PDE6_DROME	Q9VFI9	FBgn0038237	Pde6
Q29R10_DROME	Q29R10	FBgn0038244	
Q8IGW8_DROME	Q8IGW8	FBgn0038251	Hexim
Q9VFG4_DROME	Q9VFG4	FBgn0038258	
Q9VFF6_DROME	Q9VFF6	FBgn0038266	CG3610
Q9VFF3_DROME	Q9VFF3	FBgn0038269	Rrp6
RS5B_DROME	Q9VFE4	FBgn0038277	RpS5b
Q70VI1_DROME	Q70VI1	FBgn0038294	Mf
Q95U15_DROME	Q95U15	FBgn0038294	Mf
Q9VFC6_DROME	Q9VFC6	FBgn0038294	Mf
SCC4_DROME	Q9VFC0	FBgn0038300	
Q9VFB9_DROME	Q9VFB9	FBgn0038301	
Q960K8_DROME	Q960K8	FBgn0038326	
Q9VF56_DROME	Q9VF56	FBgn0038344	obe
Q9VF51_DROME	Q9VF51	FBgn0038349	AOX3
Q9VF20_DROME	Q9VF20	FBgn0038376	Hmt-1
Q9VEY5_DROME	Q9VEY5	FBgn0038400	
Q961R9_DROME	Q961R9	FBgn0038407	
Q9VEQ0_DROME	Q9VEQ0	FBgn0038463	
Q95SP9_DROME	Q95SP9	FBgn0038467	AdSL
GNL3_DROME	Q8MT06	FBgn0038473	Ns1
Q9VEM4_DROME	Q9VEM4	FBgn0038486	
